0;Cam_2_2016-07-19T12:48:49.006271Z--2016-07-19T12:54:28.851079Z.mkv;Cam_2_2016-07-19T12:54:29.182861Z--2016-07-19T13:00:09.029964Z.mkv;0.8819853099785108;[[1.0, 0.0, -0.32213646173477173], [0.0, 1.0, -0.6593790650367737]]
1;Cam_2_2016-07-19T12:54:29.182861Z--2016-07-19T13:00:09.029964Z.mkv;Cam_2_2016-07-19T13:00:09.362726Z--2016-07-19T13:05:49.209013Z.mkv;0.8730402941500449;[[1.0, 0.0, 0.6865730285644531], [0.0, 1.0, -0.28220245242118835]]
2;Cam_2_2016-07-19T13:00:09.362726Z--2016-07-19T13:05:49.209013Z.mkv;Cam_2_2016-07-19T13:05:49.540758Z--2016-07-19T13:11:29.386747Z.mkv;0.8771422282841779;[[1.0, 0.0, 0.01615316793322563], [0.0, 1.0, -0.3371506929397583]]
3;Cam_2_2016-07-19T13:05:49.540758Z--2016-07-19T13:11:29.386747Z.mkv;Cam_2_2016-07-19T13:11:29.721709Z--2016-07-19T13:17:09.566764Z.mkv;0.8983058349347579;[[1.0, 0.0, 0.1387857049703598], [0.0, 1.0, -0.04349558800458908]]
4;Cam_2_2016-07-19T13:11:29.721709Z--2016-07-19T13:17:09.566764Z.mkv;Cam_2_2016-07-19T13:17:09.898572Z--2016-07-19T13:22:49.744690Z.mkv;0.9104231252060223;[[1.0, 0.0, -0.09509514272212982], [0.0, 1.0, 0.3854518234729767]]
5;Cam_2_2016-07-19T13:17:09.898572Z--2016-07-19T13:22:49.744690Z.mkv;Cam_2_2016-07-19T13:22:50.077342Z--2016-07-19T13:28:29.924002Z.mkv;0.88330153684723;[[1.0, 0.0, 0.11302956938743591], [0.0, 1.0, -0.04525266960263252]]
6;Cam_2_2016-07-19T13:22:50.077342Z--2016-07-19T13:28:29.924002Z.mkv;Cam_2_2016-07-19T13:28:30.258196Z--2016-07-19T13:34:10.103382Z.mkv;0.9130917255652131;[[1.0, 0.0, 0.19723419845104218], [0.0, 1.0, -0.4640600085258484]]
7;Cam_2_2016-07-19T13:28:30.258196Z--2016-07-19T13:34:10.103382Z.mkv;Cam_2_2016-07-19T13:34:10.436752Z--2016-07-19T13:39:50.283769Z.mkv;0.8977773950630452;[[1.0, 0.0, 0.01612456887960434], [0.0, 1.0, 0.12402840703725815]]
8;Cam_2_2016-07-19T13:34:10.436752Z--2016-07-19T13:39:50.283769Z.mkv;Cam_2_2016-07-19T13:39:50.617060Z--2016-07-19T13:45:30.462181Z.mkv;0.8799743523381169;[[1.0, 0.0, 0.5302872061729431], [0.0, 1.0, 0.07741893082857132]]
9;Cam_2_2016-07-19T13:39:50.617060Z--2016-07-19T13:45:30.462181Z.mkv;Cam_2_2016-07-19T13:45:30.800955Z--2016-07-19T13:51:10.641949Z.mkv;0.8870483477349803;[[1.0, 0.0, 0.27105021476745605], [0.0, 1.0, -0.3366653621196747]]
10;Cam_2_2016-07-19T13:45:30.800955Z--2016-07-19T13:51:10.641949Z.mkv;Cam_2_2016-07-19T13:51:10.974765Z--2016-07-19T13:56:50.820647Z.mkv;0.8877903521997683;[[1.0, 0.0, 0.9871705174446106], [0.0, 1.0, 0.7752342224121094]]
11;Cam_2_2016-07-19T13:51:10.974765Z--2016-07-19T13:56:50.820647Z.mkv;Cam_2_2016-07-19T13:56:51.156371Z--2016-07-19T14:02:30.999372Z.mkv;0.8798551725007082;[[1.0, 0.0, 0.3870008587837219], [0.0, 1.0, -0.6826397776603699]]
12;Cam_2_2016-07-19T13:56:51.156371Z--2016-07-19T14:02:30.999372Z.mkv;Cam_2_2016-07-19T14:02:31.331663Z--2016-07-19T14:08:11.178642Z.mkv;0.8739096452531955;[[1.0, 0.0, 0.3255949318408966], [0.0, 1.0, 0.5575674176216125]]
13;Cam_2_2016-07-19T14:02:31.331663Z--2016-07-19T14:08:11.178642Z.mkv;Cam_2_2016-07-19T14:08:11.512155Z--2016-07-19T14:13:51.356999Z.mkv;0.8866185356450138;[[1.0, 0.0, -0.07934457063674927], [0.0, 1.0, 0.322165310382843]]
14;Cam_2_2016-07-19T14:08:11.512155Z--2016-07-19T14:13:51.356999Z.mkv;Cam_2_2016-07-19T14:13:51.690665Z--2016-07-19T14:19:31.536973Z.mkv;0.9052803732017081;[[1.0, 0.0, 0.5274935960769653], [0.0, 1.0, -0.30804646015167236]]
15;Cam_2_2016-07-19T14:13:51.690665Z--2016-07-19T14:19:31.536973Z.mkv;Cam_2_2016-07-19T14:19:31.868617Z--2016-07-19T14:25:11.716442Z.mkv;0.8658120522435202;[[1.0, 0.0, 0.11162785440683365], [0.0, 1.0, -1.444449543952942]]
16;Cam_2_2016-07-19T14:19:31.868617Z--2016-07-19T14:25:11.716442Z.mkv;Cam_2_2016-07-19T14:25:12.050667Z--2016-07-19T14:30:51.896173Z.mkv;0.8724028859749133;[[1.0, 0.0, 0.24537822604179382], [0.0, 1.0, 0.33175206184387207]]
17;Cam_2_2016-07-19T14:25:12.050667Z--2016-07-19T14:30:51.896173Z.mkv;Cam_2_2016-07-19T14:30:52.227886Z--2016-07-19T14:36:32.075252Z.mkv;0.8784867599348294;[[1.0, 0.0, 0.8278663158416748], [0.0, 1.0, 0.4666103422641754]]
18;Cam_2_2016-07-19T14:30:52.227886Z--2016-07-19T14:36:32.075252Z.mkv;Cam_2_2016-07-19T14:36:32.408983Z--2016-07-19T14:42:12.253909Z.mkv;0.8862893239342166;[[1.0, 0.0, 0.15122008323669434], [0.0, 1.0, 0.026261670514941216]]
19;Cam_2_2016-07-19T14:36:32.408983Z--2016-07-19T14:42:12.253909Z.mkv;Cam_2_2016-07-19T14:42:12.589463Z--2016-07-19T14:47:52.431860Z.mkv;0.8832258135209383;[[1.0, 0.0, -0.5294895768165588], [0.0, 1.0, 0.09761872887611389]]
20;Cam_2_2016-07-19T14:42:12.589463Z--2016-07-19T14:47:52.431860Z.mkv;Cam_2_2016-07-19T14:47:52.765362Z--2016-07-19T14:53:32.611862Z.mkv;0.8765653742344562;[[1.0, 0.0, 0.14734040200710297], [0.0, 1.0, -1.7911252975463867]]
21;Cam_2_2016-07-19T14:47:52.765362Z--2016-07-19T14:53:32.611862Z.mkv;Cam_2_2016-07-19T14:53:32.943426Z--2016-07-19T14:59:12.790214Z.mkv;0.8522055308256602;[[1.0, 0.0, 1.3048927783966064], [0.0, 1.0, 0.17440691590309143]]
22;Cam_2_2016-07-19T14:53:32.943426Z--2016-07-19T14:59:12.790214Z.mkv;Cam_2_2016-07-19T14:59:13.124324Z--2016-07-19T15:04:52.969268Z.mkv;0.8637307978826974;[[1.0, 0.0, 0.37804242968559265], [0.0, 1.0, 0.13278880715370178]]
23;Cam_2_2016-07-19T14:59:13.124324Z--2016-07-19T15:04:52.969268Z.mkv;Cam_2_2016-07-19T15:04:53.302999Z--2016-07-19T15:10:33.148615Z.mkv;0.8502526688679876;[[1.0, 0.0, 0.21549034118652344], [0.0, 1.0, 0.07248786836862564]]
24;Cam_2_2016-07-19T15:04:53.302999Z--2016-07-19T15:10:33.148615Z.mkv;Cam_2_2016-07-19T15:10:33.481936Z--2016-07-19T15:16:13.328547Z.mkv;0.881643655152752;[[1.0, 0.0, -0.2644897401332855], [0.0, 1.0, -1.0812411308288574]]
25;Cam_2_2016-07-19T15:10:33.481936Z--2016-07-19T15:16:13.328547Z.mkv;Cam_2_2016-07-19T15:16:13.661365Z--2016-07-19T15:21:53.507980Z.mkv;0.848400315896093;[[1.0, 0.0, 0.36782267689704895], [0.0, 1.0, 0.40836119651794434]]
26;Cam_2_2016-07-19T15:16:13.661365Z--2016-07-19T15:21:53.507980Z.mkv;Cam_2_2016-07-19T15:21:53.843194Z--2016-07-19T15:27:33.689349Z.mkv;0.8580296102815006;[[1.0, 0.0, 0.045486897230148315], [0.0, 1.0, 0.12968407571315765]]
