0;Cam_1_2016-07-19T12:37:31.801910Z--2016-07-19T12:38:14.656075Z.mkv;Cam_1_2016-07-19T12:41:22.685374Z--2016-07-19T12:47:02.533678Z.mkv;0.8586266169886934;[[1.0, 0.0, -0.2412538230419159], [0.0, 1.0, 0.20006774365901947]]
1;Cam_1_2016-07-19T12:41:22.685374Z--2016-07-19T12:47:02.533678Z.mkv;Cam_1_2016-07-19T12:47:02.865054Z--2016-07-19T12:52:42.711878Z.mkv;0.877534930143894;[[1.0, 0.0, 0.15382204949855804], [0.0, 1.0, -1.7174311876296997]]
2;Cam_1_2016-07-19T12:47:02.865054Z--2016-07-19T12:52:42.711878Z.mkv;Cam_1_2016-07-19T12:52:43.044657Z--2016-07-19T12:58:22.892530Z.mkv;0.8926712803741711;[[1.0, 0.0, 0.1688264012336731], [0.0, 1.0, 0.6296776533126831]]
3;Cam_1_2016-07-19T12:52:43.044657Z--2016-07-19T12:58:22.892530Z.mkv;Cam_1_2016-07-19T12:58:23.223123Z--2016-07-19T13:04:03.070208Z.mkv;0.8752443389589867;[[1.0, 0.0, -0.09854210913181305], [0.0, 1.0, 0.03331133350729942]]
4;Cam_1_2016-07-19T12:58:23.223123Z--2016-07-19T13:04:03.070208Z.mkv;Cam_1_2016-07-19T13:04:03.401892Z--2016-07-19T13:09:43.249119Z.mkv;0.8762432725010079;[[1.0, 0.0, -0.05485996976494789], [0.0, 1.0, 0.14104077219963074]]
5;Cam_1_2016-07-19T13:04:03.401892Z--2016-07-19T13:09:43.249119Z.mkv;Cam_1_2016-07-19T13:09:43.582287Z--2016-07-19T13:15:23.428746Z.mkv;0.8820749387674741;[[1.0, 0.0, -0.05752411484718323], [0.0, 1.0, -0.24050362408161163]]
6;Cam_1_2016-07-19T13:09:43.582287Z--2016-07-19T13:15:23.428746Z.mkv;Cam_1_2016-07-19T13:15:23.761191Z--2016-07-19T13:21:03.610239Z.mkv;0.8633975873222678;[[1.0, 0.0, 0.23164045810699463], [0.0, 1.0, 0.06572611629962921]]
7;Cam_1_2016-07-19T13:15:23.761191Z--2016-07-19T13:21:03.610239Z.mkv;Cam_1_2016-07-19T13:21:03.939774Z--2016-07-19T13:26:43.786611Z.mkv;0.8787792835761504;[[1.0, 0.0, 0.1685035526752472], [0.0, 1.0, -0.04428655654191971]]
8;Cam_1_2016-07-19T13:21:03.939774Z--2016-07-19T13:26:43.786611Z.mkv;Cam_1_2016-07-19T13:26:44.118308Z--2016-07-19T13:32:23.965462Z.mkv;0.8749636690056869;[[1.0, 0.0, -0.19466452300548553], [0.0, 1.0, 0.6512507796287537]]
9;Cam_1_2016-07-19T13:26:44.118308Z--2016-07-19T13:32:23.965462Z.mkv;Cam_1_2016-07-19T13:32:24.298950Z--2016-07-19T13:38:06.136637Z.mkv;0.8753473866265655;[[1.0, 0.0, -0.19861933588981628], [0.0, 1.0, 0.2210833728313446]]
10;Cam_1_2016-07-19T13:32:24.298950Z--2016-07-19T13:38:06.136637Z.mkv;Cam_1_2016-07-19T13:38:06.470581Z--2016-07-19T13:43:46.315854Z.mkv;0.8895470539931141;[[1.0, 0.0, 0.08812972903251648], [0.0, 1.0, 0.04654773324728012]]
11;Cam_1_2016-07-19T13:38:06.470581Z--2016-07-19T13:43:46.315854Z.mkv;Cam_1_2016-07-19T13:43:46.648535Z--2016-07-19T13:49:26.494782Z.mkv;0.8624702846371741;[[1.0, 0.0, 0.11917824298143387], [0.0, 1.0, -0.14239972829818726]]
12;Cam_1_2016-07-19T13:43:46.648535Z--2016-07-19T13:49:26.494782Z.mkv;Cam_1_2016-07-19T13:49:26.827238Z--2016-07-19T13:55:06.673725Z.mkv;0.8792126427203435;[[1.0, 0.0, -0.27702274918556213], [0.0, 1.0, 0.10601522773504257]]
13;Cam_1_2016-07-19T13:49:26.827238Z--2016-07-19T13:55:06.673725Z.mkv;Cam_1_2016-07-19T13:55:07.006791Z--2016-07-19T14:00:46.852856Z.mkv;0.8900173577604594;[[1.0, 0.0, -0.014488602988421917], [0.0, 1.0, 0.039283957332372665]]
14;Cam_1_2016-07-19T13:55:07.006791Z--2016-07-19T14:00:46.852856Z.mkv;Cam_1_2016-07-19T14:00:47.186714Z--2016-07-19T14:06:27.032066Z.mkv;0.8811076760696296;[[1.0, 0.0, -0.3225646913051605], [0.0, 1.0, 0.9214725494384766]]
15;Cam_1_2016-07-19T14:00:47.186714Z--2016-07-19T14:06:27.032066Z.mkv;Cam_1_2016-07-19T14:06:27.366472Z--2016-07-19T14:12:07.210878Z.mkv;0.886100196073238;[[1.0, 0.0, 0.4445446729660034], [0.0, 1.0, 0.047491636127233505]]
16;Cam_1_2016-07-19T14:06:27.366472Z--2016-07-19T14:12:07.210878Z.mkv;Cam_1_2016-07-19T14:12:07.544615Z--2016-07-19T14:17:47.392067Z.mkv;0.8903504909798;[[1.0, 0.0, -0.023701205849647522], [0.0, 1.0, 0.046849723905324936]]
17;Cam_1_2016-07-19T14:12:07.544615Z--2016-07-19T14:17:47.392067Z.mkv;Cam_1_2016-07-19T14:17:47.724882Z--2016-07-19T14:23:27.568966Z.mkv;0.8918609407370739;[[1.0, 0.0, -0.08410850912332535], [0.0, 1.0, -0.5574032068252563]]
18;Cam_1_2016-07-19T14:17:47.724882Z--2016-07-19T14:23:27.568966Z.mkv;Cam_1_2016-07-19T14:23:27.901143Z--2016-07-19T14:29:07.746046Z.mkv;0.880562556275827;[[1.0, 0.0, -0.31019559502601624], [0.0, 1.0, 0.11040177941322327]]
19;Cam_1_2016-07-19T14:23:27.901143Z--2016-07-19T14:29:07.746046Z.mkv;Cam_1_2016-07-19T14:29:08.080780Z--2016-07-19T14:34:47.930091Z.mkv;0.9054853035967044;[[1.0, 0.0, -0.054400987923145294], [0.0, 1.0, -0.11779512465000153]]
20;Cam_1_2016-07-19T14:29:08.080780Z--2016-07-19T14:34:47.930091Z.mkv;Cam_1_2016-07-19T14:34:48.259726Z--2016-07-19T14:40:28.105808Z.mkv;0.9027679278118312;[[1.0, 0.0, -0.0060640545561909676], [0.0, 1.0, 0.8282087445259094]]
21;Cam_1_2016-07-19T14:34:48.259726Z--2016-07-19T14:40:28.105808Z.mkv;Cam_1_2016-07-19T14:40:28.439093Z--2016-07-19T14:46:08.284282Z.mkv;0.871405212789445;[[1.0, 0.0, 0.21295832097530365], [0.0, 1.0, -0.07929091900587082]]
22;Cam_1_2016-07-19T14:40:28.439093Z--2016-07-19T14:46:08.284282Z.mkv;Cam_1_2016-07-19T14:46:08.617015Z--2016-07-19T14:51:48.463914Z.mkv;0.8580065464545781;[[1.0, 0.0, 0.18127605319023132], [0.0, 1.0, 0.4799988269805908]]
23;Cam_1_2016-07-19T14:46:08.617015Z--2016-07-19T14:51:48.463914Z.mkv;Cam_1_2016-07-19T14:51:48.796744Z--2016-07-19T14:57:28.643177Z.mkv;0.876999624390566;[[1.0, 0.0, -0.052410706877708435], [0.0, 1.0, 1.3841557502746582]]
24;Cam_1_2016-07-19T14:51:48.796744Z--2016-07-19T14:57:28.643177Z.mkv;Cam_1_2016-07-19T14:57:28.975872Z--2016-07-19T15:03:11.479543Z.mkv;0.8703430048543825;[[1.0, 0.0, -0.1400747299194336], [0.0, 1.0, -0.8338301181793213]]
25;Cam_1_2016-07-19T14:57:28.975872Z--2016-07-19T15:03:11.479543Z.mkv;Cam_1_2016-07-19T15:03:11.812923Z--2016-07-19T15:08:51.658872Z.mkv;0.8803903998559183;[[1.0, 0.0, -0.321719765663147], [0.0, 1.0, 0.5380032062530518]]
26;Cam_1_2016-07-19T15:03:11.812923Z--2016-07-19T15:08:51.658872Z.mkv;Cam_1_2016-07-19T15:08:51.991709Z--2016-07-19T15:14:31.841126Z.mkv;0.8881910987209227;[[1.0, 0.0, 0.17486953735351562], [0.0, 1.0, 0.16287273168563843]]
27;Cam_1_2016-07-19T15:08:51.991709Z--2016-07-19T15:14:31.841126Z.mkv;Cam_1_2016-07-19T15:14:32.171577Z--2016-07-19T15:20:12.016713Z.mkv;0.8887459710974811;[[1.0, 0.0, 0.0306736808270216], [0.0, 1.0, 0.38551315665245056]]
28;Cam_1_2016-07-19T15:14:32.171577Z--2016-07-19T15:20:12.016713Z.mkv;Cam_1_2016-07-19T15:20:12.352234Z--2016-07-19T15:25:52.195845Z.mkv;0.8760302062164779;[[1.0, 0.0, -0.2150554656982422], [0.0, 1.0, -0.11862220615148544]]
29;Cam_1_2016-07-19T15:20:12.352234Z--2016-07-19T15:25:52.195845Z.mkv;Cam_1_2016-07-19T15:25:52.528219Z--2016-07-19T15:31:32.374939Z.mkv;0.8664377507019944;[[1.0, 0.0, -0.15633255243301392], [0.0, 1.0, -0.4111924171447754]]
30;Cam_1_2016-07-19T15:25:52.528219Z--2016-07-19T15:31:32.374939Z.mkv;Cam_1_2016-07-19T15:31:32.707301Z--2016-07-19T15:37:14.217041Z.mkv;0.8791738060781279;[[1.0, 0.0, -0.08727269619703293], [0.0, 1.0, 0.14467670023441315]]
31;Cam_1_2016-07-19T15:31:32.707301Z--2016-07-19T15:37:14.217041Z.mkv;Cam_1_2016-07-19T15:37:14.551596Z--2016-07-19T15:42:54.393999Z.mkv;0.8673172506835619;[[1.0, 0.0, -0.046062443405389786], [0.0, 1.0, 0.5568453073501587]]
32;Cam_1_2016-07-19T15:37:14.551596Z--2016-07-19T15:42:54.393999Z.mkv;Cam_1_2016-07-19T15:42:54.727118Z--2016-07-19T15:48:34.573115Z.mkv;0.880048446274242;[[1.0, 0.0, 0.09579094499349594], [0.0, 1.0, 0.5274753570556641]]
33;Cam_1_2016-07-19T15:42:54.727118Z--2016-07-19T15:48:34.573115Z.mkv;Cam_1_2016-07-19T15:48:34.905762Z--2016-07-19T15:54:14.752055Z.mkv;0.8848922642086241;[[1.0, 0.0, -0.039062514901161194], [0.0, 1.0, -0.21770688891410828]]
34;Cam_1_2016-07-19T15:48:34.905762Z--2016-07-19T15:54:14.752055Z.mkv;Cam_1_2016-07-19T15:54:15.084577Z--2016-07-19T15:59:54.931851Z.mkv;0.8711425207126189;[[1.0, 0.0, -0.16978591680526733], [0.0, 1.0, 0.844742476940155]]
35;Cam_1_2016-07-19T15:54:15.084577Z--2016-07-19T15:59:54.931851Z.mkv;Cam_1_2016-07-19T15:59:55.264163Z--2016-07-19T16:05:35.110243Z.mkv;0.8729133064250685;[[1.0, 0.0, 0.17453880608081818], [0.0, 1.0, -0.05071153864264488]]
36;Cam_1_2016-07-19T15:59:55.264163Z--2016-07-19T16:05:35.110243Z.mkv;Cam_1_2016-07-19T16:05:35.445984Z--2016-07-19T16:11:18.279299Z.mkv;0.8765306902932698;[[1.0, 0.0, 0.11119785904884338], [0.0, 1.0, -0.5751168131828308]]
37;Cam_1_2016-07-19T16:05:35.445984Z--2016-07-19T16:11:18.279299Z.mkv;Cam_1_2016-07-19T16:11:18.612878Z--2016-07-19T16:16:58.458234Z.mkv;0.8813499236995664;[[1.0, 0.0, 0.08611945807933807], [0.0, 1.0, 0.7173744440078735]]
38;Cam_1_2016-07-19T16:11:18.612878Z--2016-07-19T16:16:58.458234Z.mkv;Cam_1_2016-07-19T16:16:58.791448Z--2016-07-19T16:22:38.637165Z.mkv;0.8823490118094581;[[1.0, 0.0, 0.017148910090327263], [0.0, 1.0, -0.24350735545158386]]
39;Cam_1_2016-07-19T16:16:58.791448Z--2016-07-19T16:22:38.637165Z.mkv;Cam_1_2016-07-19T16:22:38.970262Z--2016-07-19T16:28:18.816358Z.mkv;0.8857446741928379;[[1.0, 0.0, -0.17606261372566223], [0.0, 1.0, 0.2265724092721939]]
40;Cam_1_2016-07-19T16:22:38.970262Z--2016-07-19T16:28:18.816358Z.mkv;Cam_1_2016-07-19T16:28:19.149633Z--2016-07-19T16:33:58.994049Z.mkv;0.8632429871632393;[[1.0, 0.0, 0.04022405296564102], [0.0, 1.0, 0.01693916693329811]]
41;Cam_1_2016-07-19T16:28:19.149633Z--2016-07-19T16:33:58.994049Z.mkv;Cam_1_2016-07-19T16:33:59.327207Z--2016-07-19T16:39:39.177130Z.mkv;0.8560756265228389;[[1.0, 0.0, -0.2254393845796585], [0.0, 1.0, -0.14002396166324615]]
42;Cam_1_2016-07-19T16:33:59.327207Z--2016-07-19T16:39:39.177130Z.mkv;Cam_1_2016-07-19T16:39:39.506076Z--2016-07-19T16:45:19.353478Z.mkv;0.8764773243246488;[[1.0, 0.0, 0.3012656569480896], [0.0, 1.0, 0.30882778763771057]]
43;Cam_1_2016-07-19T16:39:39.506076Z--2016-07-19T16:45:19.353478Z.mkv;Cam_1_2016-07-19T16:45:19.684512Z--2016-07-19T16:50:59.531396Z.mkv;0.8677639879862104;[[1.0, 0.0, -0.07723983377218246], [0.0, 1.0, 0.1397147923707962]]
44;Cam_1_2016-07-19T16:45:19.684512Z--2016-07-19T16:50:59.531396Z.mkv;Cam_1_2016-07-19T16:50:59.863496Z--2016-07-19T16:56:41.372386Z.mkv;0.8617501253863866;[[1.0, 0.0, -0.051456570625305176], [0.0, 1.0, 0.11420663446187973]]
45;Cam_1_2016-07-19T16:50:59.863496Z--2016-07-19T16:56:41.372386Z.mkv;Cam_1_2016-07-19T16:56:41.705650Z--2016-07-19T17:02:21.551664Z.mkv;0.8799192387196781;[[1.0, 0.0, -0.13624437153339386], [0.0, 1.0, 0.10507236421108246]]
46;Cam_1_2016-07-19T16:56:41.705650Z--2016-07-19T17:02:21.551664Z.mkv;Cam_1_2016-07-19T17:02:21.885083Z--2016-07-19T17:08:01.730735Z.mkv;0.8766073428306548;[[1.0, 0.0, 0.12143224477767944], [0.0, 1.0, -0.02729003317654133]]
47;Cam_1_2016-07-19T17:02:21.885083Z--2016-07-19T17:08:01.730735Z.mkv;Cam_1_2016-07-19T17:08:02.062206Z--2016-07-19T17:13:41.909393Z.mkv;0.8725695480704029;[[1.0, 0.0, -0.018675094470381737], [0.0, 1.0, -0.24151611328125]]
48;Cam_1_2016-07-19T17:08:02.062206Z--2016-07-19T17:13:41.909393Z.mkv;Cam_1_2016-07-19T17:13:42.242394Z--2016-07-19T17:19:22.089371Z.mkv;0.8751841822397947;[[1.0, 0.0, 0.004344508517533541], [0.0, 1.0, 0.6874678730964661]]
49;Cam_1_2016-07-19T17:13:42.242394Z--2016-07-19T17:19:22.089371Z.mkv;Cam_1_2016-07-19T17:19:22.422476Z--2016-07-19T17:25:02.267840Z.mkv;0.8662966693690125;[[1.0, 0.0, -0.026939617469906807], [0.0, 1.0, 0.36433446407318115]]
50;Cam_1_2016-07-19T17:19:22.422476Z--2016-07-19T17:25:02.267840Z.mkv;Cam_1_2016-07-19T17:25:02.600538Z--2016-07-19T17:30:42.447020Z.mkv;0.8744843653852832;[[1.0, 0.0, -0.07002034783363342], [0.0, 1.0, 0.19041714072227478]]
51;Cam_1_2016-07-19T17:25:02.600538Z--2016-07-19T17:30:42.447020Z.mkv;Cam_1_2016-07-19T17:30:42.779742Z--2016-07-19T17:36:22.625484Z.mkv;0.8740070573394185;[[1.0, 0.0, 0.11088517308235168], [0.0, 1.0, 0.3376064896583557]]
52;Cam_1_2016-07-19T17:30:42.779742Z--2016-07-19T17:36:22.625484Z.mkv;Cam_1_2016-07-19T17:36:22.958107Z--2016-07-19T17:42:02.804967Z.mkv;0.8754367396747174;[[1.0, 0.0, -0.15296466648578644], [0.0, 1.0, -0.1873645931482315]]
53;Cam_1_2016-07-19T17:36:22.958107Z--2016-07-19T17:42:02.804967Z.mkv;Cam_1_2016-07-19T17:42:03.137359Z--2016-07-19T17:47:42.984122Z.mkv;0.8808524619145125;[[1.0, 0.0, -0.1071738600730896], [0.0, 1.0, -0.2346489429473877]]
54;Cam_1_2016-07-19T17:42:03.137359Z--2016-07-19T17:47:42.984122Z.mkv;Cam_1_2016-07-19T17:47:43.317583Z--2016-07-19T17:53:23.162250Z.mkv;0.8903087148127236;[[1.0, 0.0, -0.08299731463193893], [0.0, 1.0, 0.5858075618743896]]
55;Cam_1_2016-07-19T17:47:43.317583Z--2016-07-19T17:53:23.162250Z.mkv;Cam_1_2016-07-19T17:53:23.499134Z--2016-07-19T17:59:03.342049Z.mkv;0.8769955071012574;[[1.0, 0.0, -0.2629677355289459], [0.0, 1.0, 0.14197318255901337]]
56;Cam_1_2016-07-19T17:53:23.499134Z--2016-07-19T17:59:03.342049Z.mkv;Cam_1_2016-07-19T17:59:03.675860Z--2016-07-19T18:04:43.521023Z.mkv;0.8643784789472457;[[1.0, 0.0, 0.3278663158416748], [0.0, 1.0, 0.2709093689918518]]
57;Cam_1_2016-07-19T17:59:03.675860Z--2016-07-19T18:04:43.521023Z.mkv;Cam_1_2016-07-19T18:04:43.854557Z--2016-07-19T18:10:23.700501Z.mkv;0.878890277681991;[[1.0, 0.0, -0.008224389515817165], [0.0, 1.0, 0.09025165438652039]]
58;Cam_1_2016-07-19T18:04:43.854557Z--2016-07-19T18:10:23.700501Z.mkv;Cam_1_2016-07-19T18:10:24.033531Z--2016-07-19T18:16:03.879809Z.mkv;0.8740875744102001;[[1.0, 0.0, -0.11060743778944016], [0.0, 1.0, -0.6794698238372803]]
59;Cam_1_2016-07-19T18:10:24.033531Z--2016-07-19T18:16:03.879809Z.mkv;Cam_1_2016-07-19T18:16:04.212960Z--2016-07-19T18:21:44.058855Z.mkv;0.8827104554543751;[[1.0, 0.0, -0.23472711443901062], [0.0, 1.0, 0.30055806040763855]]
